vehicle_record_id,observation_id,batch_no,model_code,brand,common_name,energy_type,source,stage,record_quality,source_vehicle_type,vehicle_category,vehicle_subcategory,analysis_scope,catalog_no,source_section,length_mm,width_mm,height_mm,wheelbase_mm,curb_weight_kg,curb_weight_num,battery_capacity_kwh,battery_capacity_num,battery_mass_kg,battery_mass_num,ev_range_km,ev_range_num,battery_type,battery_chemistry,battery_chemistry_cn,motor_power_kw,motor_count,motor_total_peak_kw,single_multi_motor,cell_supplier,pack_supplier,cell_supplier_group,pack_supplier_group,vertical_integration_flag,range_extender,seat_count,approx_energy_consumption_kwh_100km,battery_energy_density_wh_kg,km_per_kwh,battery_mass_ratio_pct,variant_count,vehicle_tax_match_flag,purchase_tax_match_flag,metric_scope,source_detail,source_tax
408:TQP5110X,408:TQP5110X:confirmed,408,TQP5110X,图强,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)25,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:WHJ6540,408:WHJ6540:confirmed,408,WHJ6540,凯翼,,纯电动,eidc,confirmed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,137,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:WLP5035X,408:WLP5035X:confirmed,408,WLP5035X,沃勒创精,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:WLP5036X,408:WLP5036X:confirmed,408,WLP5036X,沃勒创精,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(二)41,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:WSJ5020X,408:WSJ5020X:confirmed,408,WSJ5020X,威士捷,,纯电动,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)526,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:WSJ5072X,408:WSJ5072X:confirmed,408,WSJ5072X,威士捷,,插电式混合动力,eidc,confirmed,high,插电式增程混合动力旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)526,民用改装车生产企业,,,,,4500/5000/5500,4500.0,100.464,100.464,642,642.0,350,350.0,,,,,,,,,,,,,,,28.7,156.5,3.48,14.3,1,1,0,全数据,,插电式混合动力商用车
408:WTF5042X,408:WTF5042X:confirmed,408,WTF5042X,威尔特芬,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)241,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:WWW5040X,408:WWW5040X:confirmed,408,WWW5040X,亿多星,,纯电动,eidc,confirmed,high,纯电动旅居车,passenger_vehicle,suv_mpv,in_scope,(十七)209,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:YGM7000,408:YGM7000:confirmed,408,YGM7000,领途,,纯电动,eidc,confirmed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,134,一、汽车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:ZFL5070X,408:ZFL5070X:confirmed,408,ZFL5070X,中房行,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)514,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:ZHZ5091X,408:ZHZ5091X:confirmed,408,ZHZ5091X,中海州,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)470,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:ZHZ5143X,408:ZHZ5143X:confirmed,408,ZHZ5143X,中海州,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十五)470,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
408:ZMS5033X,408:ZMS5033X:confirmed,408,ZMS5033X,沃尔兰迪,,,eidc,confirmed,high,旅居车,passenger_vehicle,suv_mpv,in_scope,(十一)69,民用改装车生产企业,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,数据缺失,,
409:AHC6510SHEVX0A,409:AHC6510SHEVX0A:proposed,409,AHC6510SHEVX0A,启境,启境GX7,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5099,2006,1750,3070,2488,2488.0,51.898,51.898,358±10,358.0,270,270.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,宁德时代新能源科技股份有限公司,时代广汽动力电池有限公司,宁德时代系,宁德时代系,same_group,4A15J4 / 1498ml / 广州祺盛动力总成有限公司,5,19.2,141.0~149.1,5.2,14.0~14.8,1,1,0,全数据,409_AHC6510SHEVX0A-插电式增程混合动力多用途乘用车.md,插电式混合动力乘用车
409:AHC6510SHEVX0B,409:AHC6510SHEVX0B:proposed,409,AHC6510SHEVX0B,启境,启境GX7,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5099,2006,1750,3070,2599,2599.0,51.898,51.898,358±10,358.0,260,260.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,宁德时代新能源科技股份有限公司,时代广汽动力电池有限公司,宁德时代系,宁德时代系,same_group,4A15J4 / 1498ml / 广州祺盛动力总成有限公司,5,20.0,141.0~149.1,5.01,13.4~14.2,1,1,0,全数据,409_AHC6510SHEVX0B-插电式增程混合动力多用途乘用车.md,插电式混合动力乘用车
409:AHC6510SHEVX0C,409:AHC6510SHEVX0C:proposed,409,AHC6510SHEVX0C,启境,启境GX7,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5099,2006,1750,3070,2720,2720.0,67.1584,67.1584,400±12,400.0,305,305.0,镍钴锰三元锂蓄电池,NCM,三元锂,,0,0.0,,时代一汽动力电池有限公司,广东瑞庆时代新能源科技有限公司,宁德时代系,宁德时代系,same_group,4A15J4 / 1498ml / 广州祺盛动力总成有限公司,5,22.0,163.0~173.1,4.54,14.3~15.1,1,1,0,全数据,409_AHC6510SHEVX0C-插电式增程混合动力多用途乘用车.md,插电式混合动力乘用车
409:AHC7000BEVW0C,409:AHC7000BEVW0C:proposed,409,AHC7000BEVW0C,启境,,纯电动,miit_gov,proposed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,,,5050,1980,1470,3000,,2450.0,,,,,,,镍钴锰三元锂蓄电池,NCM,三元锂,165/200/200kW,3,565.0,3电机,时代一汽动力电池有限公司,,宁德时代系,,,,5,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_AHC7000BEVW0C-纯电动轿车.md,
409:AHC7150SHEVW0A,409:AHC7150SHEVW0A:proposed,409,AHC7150SHEVW0A,启境,启境GT7,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力轿车,passenger_vehicle,sedan,in_scope,,,5050,1980,1480,3000,2230,2230.0,35.701,35.701,285,285.0,205,205.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,时代长安动力电池有限公司,时代广汽动力电池有限公司,宁德时代系,宁德时代系,same_group,4A15J4 / 1498ml / 广州祺盛动力总成有限公司,5,17.4,125.3,5.74,12.8,1,1,0,全数据,409_AHC7150SHEVW0A-插电式增程混合动力轿车.md,插电式混合动力乘用车
409:BJ6530K811BEV,409:BJ6530K811BEV:proposed,409,BJ6530K811BEV,享界,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5335,2005,1805,3250,,2870.0,,,,,,,三元锂离子蓄电池,NCM,三元锂,160/227kW,2,387.0,2电机,四川时代新能源科技有限公司,宜宾三江时代新能源科技有限公司,宁德时代系,宁德时代系,same_group,,7,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_BJ6530K811BEV-纯电动多用途乘用车.md,
409:BJ6530K811RSHEV,409:BJ6530K811RSHEV:proposed,409,BJ6530K811RSHEV,享界,享界V8,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5335,2005,1825,3250,2810,2810.0,56,56.0,406,406.0,275,275.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,227kW,1,227.0,单电机,中州时代新能源科技有限公司,中州时代新能源科技有限公司,宁德时代系,宁德时代系,same_company,S15T0PH / 1498ml / 北京汽车动力总成有限公司,7,20.4,137.9,4.91,14.4,1,1,0,全数据,409_BJ6530K811RSHEV-插电式增程混合动力多用途乘用车.md,插电式混合动力乘用车
409:BJ6530K812RSHEV,409:BJ6530K812RSHEV:proposed,409,BJ6530K812RSHEV,享界,享界V8,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5335,2005,1805,3250,2895,2895.0,56,56.0,406,406.0,260,260.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,中州时代新能源科技有限公司,中州时代新能源科技有限公司,宁德时代系,宁德时代系,same_company,S15T0PH / 1498ml / 北京汽车动力总成有限公司,7,21.5,137.9,4.64,14.0,1,1,0,全数据,409_BJ6530K812RSHEV-插电式增程混合动力多用途乘用车.md,插电式混合动力乘用车
409:BJ6530K815RSHEV,409:BJ6530K815RSHEV:proposed,409,BJ6530K815RSHEV,享界,享界V8,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5335,2005,1805,3250,2895,2895.0,75.4,75.4,416,416.0,339,339.0,三元锂离子蓄电池,NCM,三元锂,,0,0.0,,江苏时代新能源科技有限公司,宜宾三江时代新能源科技有限公司,宁德时代系,宁德时代系,same_group,S15T0PH / 1498ml / 北京汽车动力总成有限公司,7,22.2,181.3,4.5,14.4,1,1,0,全数据,409_BJ6530K815RSHEV-插电式增程混合动力多用途乘用车.md,插电式混合动力乘用车
409:BJ6530K81BEV,409:BJ6530K81BEV:proposed,409,BJ6530K81BEV,享界,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5335,2005,1825,3250,,2760.0,,,,,,,三元锂离子蓄电池,NCM,三元锂,227kW,1,227.0,单电机,四川时代新能源科技有限公司,宜宾三江时代新能源科技有限公司,宁德时代系,宁德时代系,same_group,,7,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_BJ6530K81BEV-纯电动多用途乘用车.md,
409:CC6500DL21HABEV,409:CC6500DL21HABEV:proposed,409,CC6500DL21HABEV,魏牌,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5000,2025,1808,2968,,2545.0,,,,,,,镍钴锰三元锂蓄电池,NCM,三元锂,220/320kW,2,540.0,2电机,,蜂巢能源科技股份有限公司/蜂巢能源科技股份有限公司,,蜂巢能源,,,5,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_CC6500DL21HABEV-纯电动多用途乘用车.md,
409:EQ6500MS5F1PHEV,409:EQ6500MS5F1PHEV:proposed,409,EQ6500MS5F1PHEV,猛士,猛士X700,插电式混合动力,miit_gov,proposed,high,插电式混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,,,5035,1999,1910,2920,2650,2650.0,51.46,51.46,360,360.0,228,228.0,磷酸铁锂锂离子电池,LFP,磷酸铁锂,,0,0.0,,宁德时代新能源科技股份有限公司,科新动力电池系统（湖北）有限公司,宁德时代系,宁德时代系（合资）,same_group,DFMC15TE3 / 1497ml / 智新科技股份有限公司,5,22.6,142.9,4.43,13.6,1,1,0,全数据,409_EQ6500MS5F1PHEV-插电式混合动力运动型乘用车.md,插电式混合动力乘用车
409:EQ6500MS5F2PHEV,409:EQ6500MS5F2PHEV:proposed,409,EQ6500MS5F2PHEV,猛士,猛士X700,插电式混合动力,miit_gov,proposed,high,插电式混合动力运动型乘用车,passenger_vehicle,suv_mpv,in_scope,,,5035,1999,1910,2920,2750,2750.0,68.10,68.1,460,460.0,285,285.0,磷酸铁锂锂离子电池,LFP,磷酸铁锂,,0,0.0,,宁德时代新能源科技股份有限公司,科新动力电池系统（湖北）有限公司,宁德时代系,宁德时代系（合资）,same_group,DFMC15TE3 / 1497ml / 智新科技股份有限公司,5,23.9,148.0,4.19,16.7,1,1,0,全数据,409_EQ6500MS5F2PHEV-插电式混合动力运动型乘用车.md,插电式混合动力乘用车
409:EQ6530AB5F2BEV,409:EQ6530AB5F2BEV:proposed,409,EQ6530AB5F2BEV,岚图,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5325,1998,1823,3200,,3020.0,,,,,,,三元锂离子蓄电池,NCM,三元锂,175/300kW,2,475.0,2电机,中州时代新能源科技有限公司,中州时代新能源科技有限公司,宁德时代系,宁德时代系,same_company,,7,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_EQ6530AB5F2BEV-纯电动多用途乘用车.md,
409:EQ6530AB5F2PHEV,409:EQ6530AB5F2PHEV:proposed,409,EQ6530AB5F2PHEV,岚图,岚图梦想家9,插电式混合动力,miit_gov,proposed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5325,1998,1823,3200,2919/3020,2919.0,64.8,64.8,365,365.0,300/291,300.0,三元锂离子蓄电池,NCM,三元锂,,0,0.0,,时代一汽动力电池有限公司,宁德时代新能源科技股份有限公司,宁德时代系,宁德时代系,same_group,DFMC15TE3 / 1497ml / 智新科技股份有限公司,7,21.6,177.5,4.63,12.5,2,1,0,全数据,409_EQ6530AB5F2PHEV-插电式混合动力多用途乘用车.md,插电式混合动力乘用车
409:LXA6524BEVW01,409:LXA6524BEVW01:proposed,409,LXA6524BEVW01,理想,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5225,1970,1752,3168,,,,,,,,,三元锂离子动力电池,NCM,三元锂,150/250kW,2,400.0,2电机,江苏时代新能源科技有限公司,江苏时代新能源科技有限公司,宁德时代系,宁德时代系,same_company,,6,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_LXA6524BEVW01-纯电动多用途乘用车.md,
409:LXA6524BEVW02,409:LXA6524BEVW02:proposed,409,LXA6524BEVW02,理想,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5225,1970,1752,3168,,,,,,,,,三元锂离子动力电池,NCM,三元锂,150/250kW,2,400.0,2电机,欣旺达动力科技股份有限公司,浙江理想汽车电池有限公司,欣旺达,理想汽车电池,cross_group,,6,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_LXA6524BEVW02-纯电动多用途乘用车.md,
409:NEQ6460REEVS59DA,409:NEQ6460REEVS59DA:proposed,409,NEQ6460REEVS59DA,爱咖,V25,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,4636,1920,1855,2820,2117,2117.0,33.679,33.679,285,285.0,150,150.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,合肥国轩高科动力能源有限公司,安徽瑞露科技有限公司,国轩高科,其他,cross_group,SQRH4J15 / 1499ml / 奇瑞汽车股份有限公司,5,22.5,118.2,4.45,13.5,1,1,0,全数据,409_NEQ6460REEVS59DA-插电式增程混合动力多用途乘用车.md,插电式混合动力乘用车
409:NEQ6460REEVS59DB,409:NEQ6460REEVS59DB:proposed,409,NEQ6460REEVS59DB,爱咖,V25,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,4636,1920,1855,2820,2221/2240,2221.0,33.679,33.679,285,285.0,145,145.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,合肥国轩高科动力能源有限公司,安徽瑞露科技有限公司,国轩高科,其他,cross_group,SQRH4J15 / 1499ml / 奇瑞汽车股份有限公司,5,23.2,118.2,4.31,12.8,2,1,0,全数据,409_NEQ6460REEVS59DB-插电式增程混合动力多用途乘用车.md,插电式混合动力乘用车
409:NHQ6510BEVRD,409:NHQ6510BEVRD:proposed,409,NHQ6510BEVRD,小鹏,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5120,1999,1782,3100,,,,,,,,,磷酸铁锂蓄电池,LFP,磷酸铁锂,160/270kW,2,430.0,2电机,中创新航科技集团股份有限公司,中创新航科技集团股份有限公司,中创新航,中创新航,same_company,,5,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_NHQ6510BEVRD-纯电动多用途乘用车.md,
409:QCJ103044HEV61,409:QCJ103044HEV61:proposed,409,QCJ103044HEV61,方程豹,,插电式混合动力,miit_gov,proposed,high,插电式混合动力多用途货车,passenger_vehicle,suv_mpv,in_scope,,,5457,1971,1925,3260,2710,2710.0,32.162,32.162,247,247.0,100(WLTC),100.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,西安弗迪电池有限公司,西安弗迪电池有限公司,弗迪系,弗迪系,same_company,BYD476ZQF / 1497ml / 比亚迪汽车工业有限公司,,32.2,130.2,3.11,9.1,1,1,0,全数据,409_QCJ103044HEV61-插电式混合动力多用途货车.md,插电式混合动力商用车
409:QCJ6460AHBEV11,409:QCJ6460AHBEV11:proposed,409,QCJ6460AHBEV11,方程豹,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,4605,1900,1720,2745,,1920.0,,,,,,,磷酸铁锂蓄电池,LFP,磷酸铁锂,240kW,1,240.0,单电机,温州弗迪电池有限公司,西咸新区比亚迪实业有限公司,弗迪系,比亚迪汽车,same_group,,5,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_QCJ6460AHBEV11-纯电动多用途乘用车.md,
409:QCJ6500BG6HEV13,409:QCJ6500BG6HEV13:proposed,409,QCJ6500BG6HEV13,方程豹,方程豹钛7,插电式混合动力,miit_gov,proposed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,4999,1995,1865,2920,2530,2530.0,50.001,50.001,384,384.0,210,210.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,绍兴弗迪电池有限公司,绍兴弗迪电池有限公司,弗迪系,弗迪系,same_company,BYD472ZQB / 1498ml / 比亚迪汽车有限公司,5,23.8,130.2,4.2,15.2,1,1,0,全数据,409_QCJ6500BG6HEV13-插电式混合动力多用途乘用车.md,插电式混合动力乘用车
409:QCJ6500BG6HEV14,409:QCJ6500BG6HEV14:proposed,409,QCJ6500BG6HEV14,方程豹,方程豹钛7,插电式混合动力,miit_gov,proposed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,4999,1995,1865,2920,2350/2380,2350.0,50.001,50.001,384,384.0,230,230.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,200kW,1,200.0,单电机,绍兴弗迪电池有限公司,绍兴弗迪电池有限公司,弗迪系,弗迪系,same_company,BYD472ZQB / 1498ml / 比亚迪汽车有限公司,5,21.7,130.2,4.6,16.3,2,1,0,全数据,409_QCJ6500BG6HEV14-插电式混合动力多用途乘用车.md,插电式混合动力乘用车
409:QCJ6500BG6HEV15,409:QCJ6500BG6HEV15:proposed,409,QCJ6500BG6HEV15,方程豹,方程豹钛7,插电式混合动力,miit_gov,proposed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,4999,1995,1865,2920,2530,2530.0,50.001,50.001,384,384.0,210,210.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,绍兴弗迪电池有限公司,绍兴弗迪电池有限公司,弗迪系,弗迪系,same_company,BYD472ZQB / 1498ml / 比亚迪汽车有限公司,5,23.8,130.2,4.2,15.2,1,1,0,全数据,409_QCJ6500BG6HEV15-插电式混合动力多用途乘用车.md,插电式混合动力乘用车
409:QCJ6500BG6HEV16,409:QCJ6500BG6HEV16:proposed,409,QCJ6500BG6HEV16,方程豹,方程豹钛7,插电式混合动力,miit_gov,proposed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,4999,1995,1865,2920,2230,2230.0,26.628,26.628,220,220.0,105,105.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,200kW,1,200.0,单电机,绍兴弗迪电池有限公司,绍兴弗迪电池有限公司,弗迪系,弗迪系,same_company,BYD472ZQB / 1498ml / 比亚迪汽车有限公司,5,25.4,121.0,3.94,9.9,1,1,0,全数据,409_QCJ6500BG6HEV16-插电式混合动力多用途乘用车.md,插电式混合动力乘用车
409:QCJ6520APBEV1,409:QCJ6520APBEV1:proposed,409,QCJ6520APBEV1,腾势,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5200,1999,1820,3075,,2900.0,,,,,,,磷酸铁锂蓄电池,LFP,磷酸铁锂,370kW,1,370.0,单电机,广西东盟弗迪电池有限公司,深圳比亚迪汽车实业有限公司,弗迪系,比亚迪汽车,same_group,,6,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_QCJ6520APBEV1-纯电动多用途乘用车.md,
409:QCJ6520BUBEV1,409:QCJ6520BUBEV1:proposed,409,QCJ6520BUBEV1,腾势,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5150,1999,1820,3075,,,,,,,,,磷酸铁锂蓄电池,LFP,磷酸铁锂,370kW,1,370.0,单电机,广西东盟弗迪电池有限公司,深圳比亚迪汽车实业有限公司,弗迪系,比亚迪汽车,same_group,,5,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_QCJ6520BUBEV1-纯电动多用途乘用车.md,
409:QCJ6520BUBEV2,409:QCJ6520BUBEV2:proposed,409,QCJ6520BUBEV2,腾势,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5150,1999,1820,3075,,2725.0,,,,,,,磷酸铁锂蓄电池,LFP,磷酸铁锂,320kW,1,320.0,单电机,无为弗迪电池有限公司,无为弗迪电池有限公司,弗迪系,弗迪系,same_company,,5,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_QCJ6520BUBEV2-纯电动多用途乘用车.md,
409:QCJ6520BUBEV3,409:QCJ6520BUBEV3:proposed,409,QCJ6520BUBEV3,腾势,,纯电动,miit_gov,proposed,high,纯电动多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5150,1999,1820,3075,,,,,,,,,磷酸铁锂蓄电池,LFP,磷酸铁锂,270/310/310kW,3,890.0,3电机,广西东盟弗迪电池有限公司,深圳比亚迪汽车实业有限公司,弗迪系,比亚迪汽车,same_group,,5,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_QCJ6520BUBEV3-纯电动多用途乘用车.md,
409:QCJ6520MT6HEV13,409:QCJ6520MT6HEV13:proposed,409,QCJ6520MT6HEV13,腾势,腾势D9,插电式混合动力,miit_gov,proposed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5250,1960,1900,3110,2795,2795.0,39.690,39.69,325,325.0,145,145.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,,0,0.0,,绍兴弗迪电池有限公司,西安弗迪电池有限公司,弗迪系,弗迪系,same_group,BYD472ZQB / 1498ml / 比亚迪汽车有限公司,7,27.4,122.1,3.65,11.6,1,1,0,全数据,409_QCJ6520MT6HEV13-插电式混合动力多用途乘用车.md,插电式混合动力乘用车
409:QCJ6520MT6HEV14,409:QCJ6520MT6HEV14:proposed,409,QCJ6520MT6HEV14,腾势,腾势D9,插电式混合动力,miit_gov,proposed,high,插电式混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,5250,1960,1900,3110,2695,2695.0,39.690,39.69,324,324.0,155,155.0,磷酸铁锂蓄电池,LFP,磷酸铁锂,200kW,1,200.0,单电机,绍兴弗迪电池有限公司,西安弗迪电池有限公司,弗迪系,弗迪系,same_group,BYD472ZQB / 1498ml / 比亚迪汽车有限公司,7,25.6,122.5,3.91,12.0,1,1,0,全数据,409_QCJ6520MT6HEV14-插电式混合动力多用途乘用车.md,插电式混合动力乘用车
409:QCJ7000ANBEV3,409:QCJ7000ANBEV3:proposed,409,QCJ7000ANBEV3,腾势,,纯电动,miit_gov,proposed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,,,5090,1980,1510,3025,,2250.0,,,,,,,磷酸铁锂蓄电池,LFP,磷酸铁锂,320kW,1,320.0,单电机,合肥比亚迪实业有限公司,汕尾弗迪电池有限公司,比亚迪汽车,弗迪系,same_group,,5,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_QCJ7000ANBEV3-纯电动轿车.md,
409:QCJ7000ANBEV4,409:QCJ7000ANBEV4:proposed,409,QCJ7000ANBEV4,腾势,,纯电动,miit_gov,proposed,high,纯电动轿车,passenger_vehicle,sedan,in_scope,,,5090,1980,1490,3025,,2545.0,,,,,,,磷酸铁锂蓄电池,LFP,磷酸铁锂,370kW,1,370.0,单电机,无为弗迪电池有限公司,深圳比亚迪汽车实业有限公司,弗迪系,比亚迪汽车,same_group,,5,,,,,1,0,0,仅增程/插混（纯电车型附件2未覆盖）,409_QCJ7000ANBEV4-纯电动轿车.md,
409:SKE6501DREEVR1,409:SKE6501DREEVR1:proposed,409,SKE6501DREEVR1,问界,问界M6,插电式增程混合动力,miit_gov,proposed,high,插电式增程混合动力多用途乘用车,passenger_vehicle,suv_mpv,in_scope,,,4960,1985,1736,2950,2445/2490,2445.0,51.975,51.975,302,302.0,273/261,273.0,三元锂离子蓄电池,NCM,三元锂,227kW,1,227.0,单电机,四川时代新能源科技有限公司,四川时代新能源科技有限公司,宁德时代系,宁德时代系,same_company,M15T / 1496ml / 重庆小康动力有限公司,5,19.0,172.1,5.25,12.4,2,1,0,全数据,409_SKE6501DREEVR1-插电式增程混合动力多用途乘用车.md,插电式混合动力乘用车
